102, "LD Resobells FN",         1,  51.3,  28.8,  42.3,  56.0,  70.3
103, "LD Sci Fi Organ",         6,  51.3,  28.6,  45.6,  62.8,  80.6
104, "LD Soft Bell Lead",       4,  52.0,  29.5,  47.8,  66.1,  84.8
105, "LD Special Starter",      1,  51.3,  28.8,  45.2,  62.0,  78.9
106, "LD Spring Bell",          2,  52.0,  29.8,  48.5,  67.6,  86.7
107, "LD SYNCElead FN",         1,  51.3,  27.0,  40.7,  54.3,  68.7
108, "LD Technoshocker FN",     1,  51.3,  17.3,  30.0,  42.9,  55.9
109, "LD Thin Lead",            1,  52.0,  26.7,  39.7,  53.2,  67.3
110, "LD Tranceline FN",        1,  51.3,  27.1,  38.2,  49.0,  60.9
111, "LD Woholead FN",          1,  51.3,  16.0,  27.1,  38.3,  49.4
112, "PD  Ringmodded FN",       1,  52.0,  29.3,  42.1,  55.5,  68.9
113, "PD Base Pad",             6,  52.0,  51.6,  51.6,  39.7,  50.9
114, "PD Bellomatism FN",       3,  51.3,  64.1,  64.4,  51.1,  64.4
115, "PD Big Trancer FN",       6,  51.3,  27.1,  38.7,  50.6,  62.7
116, "PD Bit Orchestra",        6,  51.3,  28.3,  43.3,  58.4,  74.3
117, "PD Bursting Pad",         4,  51.3,  33.8,  54.5,  75.0,  96.0
118, "PD Dark Animations FN",   3,  51.3,  24.2,  36.2,  48.0,  60.0
119, "PD Easymat FN",           6,  51.3,  25.9,  37.7,  49.8,  62.1
120, "PD Floating Pad",         6,  51.3,  32.8,  54.5,  76.5,  98.7
121, "PD Gated Pad",            3,  50.7,  68.4,  67.2,  68.2,  69.0
122, "PD Glasometer FN",        3,  51.3,  68.1,  68.0,  54.7,  68.4
123, "PD Open Square FN",       6,  51.3,  65.4,  53.9,  54.4,  67.3
124, "PD Padwobbler FN",        6,  51.3,  74.5,  59.7,  60.3,  75.8
125, "PD Sun Rise",             6,  51.3,  72.2,  42.4,  57.2,  73.0
126, "PD Sweet Analogue",       4,  51.3,  73.5,  72.7,  72.7,  72.7
127, "PD Twoflower FN",         4,  50.7,  83.7,  82.3,  82.7,  77.7
  0, "! Startup Juno Osc",      6,  59.7,  14.3,  24.5,  34.4,  44.5
  1, "ARP 303 Like FN",         1,  58.4,  23.7,  35.4,  46.5,  57.6
  2, "ARP 303 Like II FN",      1,  57.8,  24.4,  36.7,  48.5,  60.9
  3, "ARP C64 FN",              1,  57.8,  34.2,  54.4,  74.1,  94.5
  4, "ARP C64 II FN",           1,  57.1,  33.3,  53.5,  72.6,  92.4
  5, "ARP C64 III FN",          1,  56.5,  33.3,  53.3,  73.3,  94.1
  6, "ARP C64 IV FN",           1,  56.5,  28.5,  40.5,  52.7,  65.0
  7, "ARP Demotrack ARP FN",    6,  56.5,  16.8,  28.6,  40.1,  51.7
  8, "ARP Rumpelkammer FN",     1,  56.5,  19.4,  32.5,  45.8,  59.0
  9, "BS 007 X",                6,  56.5,  18.4,  31.0,  43.4,  56.0
 10, "BS 7th Gates FN",         1,  55.2,  15.3,  26.3,  36.9,  47.3
 11, "BS Bass Deep Room",       1,  55.2,  23.6,  35.0,  46.0,  57.1
 12, "BS Bassolead FN",         1,  55.2,  28.0,  41.9,  55.9,  70.1
 13, "BS Basspa_ FN",           1,  55.2,  18.5,  31.1,  43.6,  56.1
 14, "BS C64 Octavebass FN",    1,  55.2,  26.9,  45.7,  63.9,  82.4
 15, "BS Clean Flat Bass",      1,  54.5,  15.2,  26.1,  36.9,  47.5
 16, "BS D&B Wubler",           1,  55.2,  16.5,  28.8,  40.5,  52.6
 17, "BS Dark Bass",            1,  54.5,  16.3,  28.7,  40.6,  52.4
 18, "BS Dark Night FN",        3,  54.5,  18.0,  29.1,  39.8,  51.1
 19, "BS Detuned FN",           1,  54.5,  18.7,  31.2,  43.7,  56.3
 20, "BS Easy Listener FN",     6,  54.5,  18.4,  31.1,  43.4,  56.1
 21, "BS Energyator FN",        1,  53.9,  15.6,  26.7,  37.3,  48.5
 22, "BS Fat Side FN",          1,  53.9,  16.4,  28.8,  40.9,  52.9
 23, "BS Flamming Bass FN",     1,  53.9,  18.0,  29.7,  41.8,  53.6
 24, "BS Goodspeed FN",         1,  53.9,  23.8,  34.8,  45.7,  56.8
 25, "BS Hard 80's",            1,  53.9,  16.6,  26.8,  36.7,  46.6
 26, "BS Knarziger FN",         1,  53.9,  17.0,  27.4,  37.7,  48.3
 27, "BS LFO Roller FN",        1,  53.3,  18.0,  30.3,  42.5,  55.0
 28, "BS Madskillz FN",         1,  53.9,  23.0,  33.0,  43.4,  53.9
 29, "BS Mixmiddle FN",         1,  53.3,  21.5,  39.0,  56.5,  74.1
 30, "BS Night And Day FN",     6,  53.3,  18.2,  30.4,  42.6,  54.7
 31, "BS Noizigian FN",         1,  52.6,  18.1,  30.7,  43.4,  56.0
 32, "BS Open Bass FN",         1,  53.3,  16.4,  28.0,  39.4,  51.2
 33, "BS Pluggiator FN",        1,  53.3,  23.7,  35.4,  46.6,  57.6
 34, "BS SAWbreaker FN",        1,  53.3,  17.8,  29.2,  40.2,  51.3
 35, "BS Sawlight FN",          1,  53.3,  19.8,  31.2,  42.4,  53.8
 36, "BS Sci Fi",               1,  53.3,  24.2,  42.1,  60.3,  78.3
 37, "BS Slow Filter FN",       1,  53.3,  27.0,  40.0,  53.2,  66.2
 38, "BS Small Bassist FN",     6,  52.6,  26.2,  38.4,  50.5,  62.9
 39, "BS Syncetel Bass FN",     6,  52.6,  17.0,  27.4,  37.8,  48.4
 40, "BS Tripple Wobbler",      1,  53.3,  15.9,  27.5,  38.9,  50.5
 41, "BS Wobbler FN",           1,  52.6,  27.2,  40.8,  54.6,  68.6
 42, "BS Wobbler II FN",        1,  52.6,  28.0,  42.4,  56.9,  71.6
 43, "CD Universal FN",         1,  52.6,  26.0,  37.9,  49.7,  62.0
 44, "CH Chordionator FN",      6,  52.6,  25.3,  36.6,  48.0,  60.0
 45, "CH Chordionator II FN",   1,  52.6,  25.5,  36.8,  48.2,  60.3
 46, "CH Chordionator III FN",  3,  52.6,  15.7,  27.2,  38.7,  49.8
 47, "CH Chordionator IV FN",   1,  52.6,  23.7,  35.2,  46.4,  58.5
 48, "CH Open Mind FN",         1,  52.0,  26.1,  37.9,  49.8,  62.1
 49, "CH SIDchord FN",          6,  52.6,  27.5,  40.5,  54.0,  67.5
 50, "DR 8bit  Kick II FN",     1,  52.0,  23.2,  36.2,  49.1,  62.4
 51, "DR 8bit  Kick III FN",    6,  52.0,  28.7,  40.8,  53.0,  65.7
 52, "DR 8bit Kick FN",         6,  52.6,  25.6,  36.6,  48.0,  59.4
 53, "DR Crash Space",          6,  52.6,  23.5,  42.7,  62.4,  82.1
 54, "DR Hat Reverse",          1,  52.0,  17.9,  32.1,  46.2,  60.1
 55, "DR Hat Short Moves",      1,  52.6,  18.3,  32.2,  46.1,  60.1
 56, "DR Hat Short",            4,  52.0,  17.9,  31.9,  45.7,  59.7
 57, "DR HiHat FN",             1,  52.0,  13.7,  22.6,  31.6,  40.5
 58, "DR Kick Clean",           1,  52.0,  19.3,  34.1,  48.9,  63.7
 59, "DR Kick FN",              1,  52.0,  14.9,  24.8,  34.8,  44.9
 60, "DR Kick II FN",           1,  52.6,  28.6,  38.9,  49.1,  59.6
 61, "DR Kick III FN",          1,  52.0,  28.5,  40.5,  52.6,  65.0
 62, "DR Kick Old School",      6,  52.0,  19.3,  34.1,  49.0,  63.8
 63, "DR Kick Phat",            1,  52.0,  26.5,  40.6,  54.8,  69.4
 64, "DR Perc Bongo Room",      1,  52.0,  24.0,  35.9,  48.0,  60.2
 65, "DR Perc Room",            1,  52.0,  22.3,  32.6,  42.9,  53.4
 66, "DR Snare Dry",            1,  52.0,  21.1,  34.3,  46.7,  59.3
 67, "DR Sub Impact",           1,  51.3,  15.0,  25.1,  35.3,  45.4
 68, "FX Alien Storm",          1,  52.0, 103.5, 103.9, 104.2, 105.9
 69, "FX Blubberwasser FN",     1,  51.3,  33.0,  50.7,  68.8,  87.5
 70, "FX Break FM",             6,  51.3,  35.2,  59.3,  84.2, 109.8
 71, "FX C64 FN",               1,  51.3,  31.5,  49.2,  66.3,  82.9
 72, "FX Digital Transfer",     1,  51.3,  32.0,  53.2,  75.1,  98.4
 73, "FX Falling Break",        1,  51.3,  54.6,  54.5,  54.4,  54.3
 74, "FX Metallica FN",         1,  51.3,  65.8,  65.9,  50.8,  66.1
 75, "FX Mod Triangle FM",      1,  51.3,  16.5,  29.2,  42.2,  55.2
 76, "FX Noiz3machin3 FN",      1,  52.0,  28.8,  48.5,  65.1,  80.7
 77, "FX Quitscheentchen FN",   6,  50.7,  33.0,  50.7,  69.1,  87.7
 78, "FX Radeberger FN",        6,  51.3,  39.0,  66.4,  93.9, 121.5
 79, "FX Raindrops FN",         6,  50.7,  86.8,  51.3,  69.1,  87.0
 80, "FX Reverse FM",           6,  50.7,  17.6,  30.4,  43.2,  55.8
 81, "FX SO 6dB Sweep",         1,  51.3,  15.3,  26.1,  37.0,  47.7
 82, "FX Swell FN",             1,  50.7,  25.1,  38.3,  51.5,  65.0
 83, "FX Turntable FN",         6,  51.3,  38.3,  59.8,  81.3, 104.7
 84, "KB Big Synth FN",         6,  50.7,  58.3,  58.3,  58.2,  57.8
 85, "KB E-Piano",              6,  50.7,  23.2,  34.9,  45.6,  57.4
 86, "KB Glockenschlag FN",     4,  51.3,  25.9,  38.3,  50.4,  63.6
 87, "KB Piano House",          6,  51.3,  25.3,  37.0,  48.6,  59.8
 88, "KB White Noise FN",       3,  51.3,  23.6,  34.7,  46.2,  58.0
 89, "LD 8bitter II FN",        6,  51.3,  29.0,  41.9,  54.4,  67.3
 90, "LD Acid Saw",             6,  51.3,  15.7,  27.1,  37.8,  48.6
 91, "LD Bon Voyage FN",        1,  50.7,  23.2,  33.6,  44.2,  55.0
 92, "LD Crystal Lead",         1,  51.3,  24.9,  37.6,  50.3,  63.5
 93, "LD Drop In Pulse",        3,  51.3,  58.9,  59.2,  58.3,  58.7
 94, "LD Funky Mod",            1,  50.7,  15.3,  26.2,  36.9,  47.6
 95, "LD Metal Wahuuu",         1,  51.3,  17.5,  31.4,  44.5,  57.9
 96, "LD Morph Sync",           1,  51.3,  31.9,  52.5,  72.6,  93.5
 97, "LD Noisy Sync Lead",      1,  50.7,  20.5,  37.3,  54.0,  70.6
 98, "LD Plastic Attack",       1,  51.3,  20.1,  32.4,  44.4,  56.3
 99, "LD Pleutonium FN",        1,  51.3,  26.2,  36.1,  45.8,  55.9
100, "LD Plucked String",       1,  51.3,  28.3,  42.8,  57.5,  72.5
101, "LD Power Lead",           5,  50.7,  19.4,  33.5,  47.6,  61.6
102, "LD Resobells FN",         1,  51.3,  28.7,  42.2,  56.1,  70.2
103, "LD Sci Fi Organ",         6,  50.7,  28.5,  45.6,  62.7,  80.5
104, "LD Soft Bell Lead",       4,  51.3,  29.5,  47.8,  66.1,  84.7
105, "LD Special Starter",      1,  50.7,  28.8,  45.1,  61.9,  79.0
106, "LD Spring Bell",          2,  50.7,  29.8,  48.4,  67.4,  86.8
107, "LD SYNCElead FN",         1,  50.7,  27.0,  40.6,  54.4,  68.7
108, "LD Technoshocker FN",     1,  51.3,  17.3,  30.0,  42.9,  55.9
109, "LD Thin Lead",            1,  51.3,  26.7,  39.8,  53.2,  67.4
110, "LD Tranceline FN",        1,  50.7,  27.1,  38.2,  49.1,  60.6
111, "LD Woholead FN",          1,  51.3,  16.0,  27.1,  38.3,  49.4
112, "PD  Ringmodded FN",       1,  50.7,  29.3,  42.1,  55.3,  69.0
113, "PD Base Pad",             6,  50.7,  51.7,  51.7,  39.8,  50.9
114, "PD Bellomatism FN",       3,  51.3,  64.3,  64.3,  51.0,  64.4
115, "PD Big Trancer FN",       6,  50.7,  27.1,  38.6,  50.4,  62.5
116, "PD Bit Orchestra",        6,  50.7,  28.3,  43.1,  58.3,  74.2
117, "PD Bursting Pad",         4,  50.7,  33.8,  54.5,  75.1,  96.1
118, "PD Dark Animations FN",   3,  50.7,  24.3,  36.2,  48.0,  59.8
119, "PD Easymat FN",           6,  50.7,  25.9,  37.7,  49.7,  62.1
120, "PD Floating Pad",         6,  50.7,  32.8,  54.4,  76.5,  99.0
121, "PD Gated Pad",            3,  50.7,  68.8,  67.2,  68.0,  68.8
122, "PD Glasometer FN",        3,  50.7,  68.2,  68.1,  54.5,  68.4
123, "PD Open Square FN",       6,  50.7,  65.4,  54.0,  54.2,  67.3
124, "PD Padwobbler FN",        6,  50.7,  74.6,  59.6,  60.2,  75.5
125, "PD Sun Rise",             6,  50.7,  72.4,  42.2,  57.2,  72.9
126, "PD Sweet Analogue",       4,  50.7,  73.3,  72.7,  72.6,  72.8
127, "PD Twoflower FN",         4,  50.7,  83.7,  82.1,  82.5,  77.7
  0, "! Startup Juno Osc",      6,  59.7,  14.3,  24.5,  34.4,  44.5
  1, "ARP 303 Like FN",         1,  58.4,  23.7,  35.5,  46.5,  57.6
  2, "ARP 303 Like II FN",      1,  57.8,  24.3,  36.7,  48.6,  60.9
  3, "ARP C64 FN",              1,  57.1,  34.2,  54.4,  74.2,  94.4
  4, "ARP C64 II FN",           1,  56.5,  33.2,  53.4,  72.8,  92.4
  5, "ARP C64 III FN",          1,  56.5,  33.3,  53.2,  73.3,  93.8
  6, "ARP C64 IV FN",           1,  56.5,  28.5,  40.5,  52.7,  65.2
  7, "ARP Demotrack ARP FN",    6,  56.5,  16.8,  28.6,  40.1,  51.7
  8, "ARP Rumpelkammer FN",     1,  55.8,  19.4,  32.5,  45.8,  59.0
  9, "BS 007 X",                6,  55.8,  18.4,  31.0,  43.4,  56.0
 10, "BS 7th Gates FN",         1,  55.2,  15.3,  26.3,  36.8,  47.3
 11, "BS Bass Deep Room",       1,  55.2,  23.5,  35.2,  45.9,  56.9
 12, "BS Bassolead FN",         1,  55.2,  28.1,  41.9,  55.9,  70.3
 13, "BS Basspa_ FN",           1,  55.2,  18.5,  31.1,  43.6,  56.2
 14, "BS C64 Octavebass FN",    1,  55.2,  26.9,  45.7,  63.9,  82.5
 15, "BS Clean Flat Bass",      1,  54.5,  15.2,  26.1,  37.0,  47.5
 16, "BS D&B Wubler",           1,  54.5,  16.5,  28.9,  40.4,  52.5
 17, "BS Dark Bass",            1,  54.5,  16.3,  28.7,  40.5,  52.4
 18, "BS Dark Night FN",        3,  54.5,  18.0,  29.1,  39.8,  51.1
 19, "BS Detuned FN",           1,  54.5,  18.7,  31.2,  43.7,  56.4
 20, "BS Easy Listener FN",     6,  53.9,  18.4,  31.1,  43.4,  56.1
 21, "BS Energyator FN",        1,  53.9,  15.6,  26.7,  37.3,  48.4
 22, "BS Fat Side FN",          1,  53.9,  16.4,  28.8,  40.9,  52.9
 23, "BS Flamming Bass FN",     1,  53.9,  18.0,  29.7,  41.8,  53.7
 24, "BS Goodspeed FN",         1,  53.3,  23.8,  34.8,  45.7,  56.8
 25, "BS Hard 80's",            1,  53.3,  16.6,  26.7,  36.5,  46.8
 26, "BS Knarziger FN",         1,  53.9,  17.0,  27.4,  37.7,  48.3
 27, "BS LFO Roller FN",        1,  53.3,  18.0,  30.3,  42.5,  55.0
 28, "BS Madskillz FN",         1,  53.3,  23.0,  33.1,  43.4,  53.8
 29, "BS Mixmiddle FN",         1,  53.9,  21.5,  39.0,  56.5,  74.1
 30, "BS Night And Day FN",     6,  53.3,  18.2,  30.4,  42.5,  54.7
 31, "BS Noizigian FN",         1,  53.3,  18.1,  30.7,  43.3,  56.0
 32, "BS Open Bass FN",         1,  52.6,  16.4,  28.0,  39.4,  51.2
 33, "BS Pluggiator FN",        1,  53.3,  23.7,  35.4,  46.6,  57.6
 34, "BS SAWbreaker FN",        1,  52.6,  17.8,  29.2,  40.2,  51.3
 35, "BS Sawlight FN",          1,  52.6,  19.8,  31.2,  42.4,  53.8
 36, "BS Sci Fi",               1,  53.3,  24.2,  42.1,  60.3,  78.3
 37, "BS Slow Filter FN",       1,  52.6,  26.9,  39.9,  53.2,  66.2
 38, "BS Small Bassist FN",     6,  53.3,  26.1,  38.4,  50.5,  62.8
 39, "BS Syncetel Bass FN",     6,  52.6,  17.0,  27.4,  37.8,  48.4
 40, "BS Tripple Wobbler",      1,  52.6,  15.9,  27.5,  38.9,  50.5
 41, "BS Wobbler FN",           1,  52.6,  27.3,  40.9,  54.4,  68.7
 42, "BS Wobbler II FN",        1,  52.6,  28.1,  42.3,  56.9,  71.5
 43, "CD Universal FN",         1,  52.6,  26.0,  37.9,  49.8,  62.1
 44, "CH Chordionator FN",      6,  52.0,  25.2,  36.7,  47.9,  59.9
 45, "CH Chordionator II FN",   1,  52.6,  25.5,  36.8,  48.2,  60.1
 46, "CH Chordionator III FN",  3,  52.6,  15.7,  27.2,  38.7,  49.8
 47, "CH Chordionator IV FN",   1,  52.6,  23.9,  35.2,  46.5,  58.6
 48, "CH Open Mind FN",         1,  52.0,  26.1,  38.0,  49.8,  62.1
 49, "CH SIDchord FN",          6,  52.0,  27.5,  40.5,  54.0,  67.8
 50, "DR 8bit  Kick II FN",     1,  52.0,  23.2,  36.2,  49.1,  62.4
 51, "DR 8bit  Kick III FN",    6,  52.0,  28.8,  40.9,  53.1,  65.6
 52, "DR 8bit Kick FN",         6,  52.0,  25.6,  36.6,  47.9,  59.3
 53, "DR Crash Space",          6,  52.0,  23.4,  42.8,  62.4,  82.2
 54, "DR Hat Reverse",          1,  52.0,  17.9,  32.1,  46.2,  60.1
 55, "DR Hat Short Moves",      1,  52.0,  18.3,  32.2,  46.1,  60.1
 56, "DR Hat Short",            4,  52.0,  17.9,  31.9,  45.7,  59.7
 57, "DR HiHat FN",             1,  52.0,  13.7,  22.6,  31.6,  40.5
 58, "DR Kick Clean",           1,  52.0,  19.3,  34.1,  48.9,  63.7
 59, "DR Kick FN",              1,  52.0,  14.9,  24.8,  34.8,  44.8
 60, "DR Kick II FN",           1,  52.0,  28.6,  39.0,  49.1,  59.6
 61, "DR Kick III FN",          1,  52.0,  28.5,  40.5,  52.7,  65.0
 62, "DR Kick Old School",      6,  52.0,  19.3,  34.1,  48.9,  63.7
 63, "DR Kick Phat",            1,  51.3,  26.5,  40.6,  54.8,  69.3
 64, "DR Perc Bongo Room",      1,  52.0,  23.9,  35.9,  48.0,  60.3
 65, "DR Perc Room",            1,  51.3,  22.3,  32.6,  42.9,  53.3
 66, "DR Snare Dry",            1,  51.3,  21.1,  34.3,  46.7,  59.4
 67, "DR Sub Impact",           1,  52.0,  15.0,  25.1,  35.3,  45.4
 68, "FX Alien Storm",          1,  51.3, 103.6, 104.0, 104.8, 105.5
 69, "FX Blubberwasser FN",     1,  51.3,  33.1,  50.8,  68.9,  87.5
 70, "FX Break FM",             6,  51.3,  35.2,  59.4,  84.1, 109.8
 71, "FX C64 FN",               1,  51.3,  31.5,  49.2,  66.3,  82.9
 72, "FX Digital Transfer",     1,  51.3,  32.0,  53.2,  75.1,  98.6
 73, "FX Falling Break",        1,  50.7,  54.7,  54.5,  54.4,  54.3
 74, "FX Metallica FN",         1,  50.7,  65.8,  65.9,  50.8,  66.1
 75, "FX Mod Triangle FM",      1,  51.3,  16.5,  29.2,  42.2,  55.2
 76, "FX Noiz3machin3 FN",      1,  51.3,  28.9,  48.5,  64.9,  80.5
 77, "FX Quitscheentchen FN",   6,  50.7,  33.2,  50.9,  68.9,  87.6
 78, "FX Radeberger FN",        6,  51.3,  39.0,  66.4,  93.8, 121.5
 79, "FX Raindrops FN",         6,  50.7,  86.9,  51.2,  68.9,  87.3
 80, "FX Reverse FM",           6,  50.7,  17.6,  30.4,  43.2,  55.8
 81, "FX SO 6dB Sweep",         1,  51.3,  15.3,  26.1,  37.0,  47.7
 82, "FX Swell FN",             1,  50.7,  25.1,  38.3,  51.4,  65.0
 83, "FX Turntable FN",         6,  51.3,  38.3,  59.8,  81.4, 104.4
 84, "KB Big Synth FN",         6,  50.7,  58.2,  58.2,  58.0,  57.9
 85, "KB E-Piano",              6,  50.7,  23.2,  34.8,  45.9,  57.3
 86, "KB Glockenschlag FN",     4,  51.3,  26.0,  38.3,  50.5,  63.6
 87, "KB Piano House",          6,  51.3,  25.3,  36.9,  48.5,  59.8
 88, "KB White Noise FN",       3,  51.3,  23.6,  34.7,  46.2,  58.2
 89, "LD 8bitter II FN",        6,  51.3,  29.0,  41.9,  54.4,  67.2
 90, "LD Acid Saw",             6,  51.3,  15.7,  27.1,  37.8,  48.6
 91, "LD Bon Voyage FN",        1,  50.7,  23.2,  33.6,  44.2,  55.0
 92, "LD Crystal Lead",         1,  50.7,  24.9,  37.6,  50.3,  63.4
 93, "LD Drop In Pulse",        3,  50.7,  59.0,  59.1,  58.4,  58.7
 94, "LD Funky Mod",            1,  51.3,  15.3,  26.3,  36.9,  47.4
 95, "LD Metal Wahuuu",         1,  50.7,  17.5,  31.4,  44.5,  57.8
 96, "LD Morph Sync",           1,  51.3,  32.0,  52.6,  72.5,  93.4
 97, "LD Noisy Sync Lead",      1,  51.3,  20.5,  37.3,  54.0,  70.6
 98, "LD Plastic Attack",       1,  51.3,  20.1,  32.4,  44.4,  56.3
 99, "LD Pleutonium FN",        1,  50.7,  26.2,  36.0,  45.7,  55.9
100, "LD Plucked String",       1,  50.7,  28.3,  42.8,  57.4,  72.5
101, "LD Power Lead",           5,  50.7,  19.3,  33.5,  47.6,  61.6
102, "LD Resobells FN",         1,  50.7,  28.7,  42.2,  56.0,  70.3
103, "LD Sci Fi Organ",         6,  50.0,  28.5,  45.5,  62.7,  80.5
104, "LD Soft Bell Lead",       4,  50.7,  29.5,  47.7,  66.1,  84.8
105, "LD Special Starter",      1,  50.7,  28.8,  45.2,  61.9,  78.8
106, "LD Spring Bell",          2,  50.7,  29.8,  48.4,  67.5,  86.9
107, "LD SYNCElead FN",         1,  50.7,  27.0,  40.7,  54.3,  68.7
108, "LD Technoshocker FN",     1,  50.7,  17.3,  30.0,  42.9,  55.9
109, "LD Thin Lead",            1,  50.7,  26.7,  39.8,  53.3,  67.4
110, "LD Tranceline FN",        1,  50.0,  27.1,  38.1,  49.0,  60.6
111, "LD Woholead FN",          1,  50.7,  16.0,  27.1,  38.3,  49.4
112, "PD  Ringmodded FN",       1,  50.7,  29.2,  42.1,  55.3,  69.0
113, "PD Base Pad",             6,  50.7,  51.7,  51.6,  39.8,  51.1
114, "PD Bellomatism FN",       3,  50.7,  64.2,  64.3,  51.1,  64.3
115, "PD Big Trancer FN",       6,  50.7,  27.1,  38.7,  50.5,  62.5
116, "PD Bit Orchestra",        6,  50.7,  28.4,  43.1,  58.4,  74.2
117, "PD Bursting Pad",         4,  50.0,  33.8,  54.4,  75.3,  95.9
118, "PD Dark Animations FN",   3,  50.7,  24.2,  36.2,  48.0,  59.8
119, "PD Easymat FN",           6,  50.7,  26.0,  37.7,  49.6,  62.0
120, "PD Floating Pad",         6,  50.7,  32.9,  54.5,  76.3,  99.0
121, "PD Gated Pad",            3,  50.7,  68.7,  67.2,  68.0,  69.0
122, "PD Glasometer FN",        3,  50.7,  67.9,  68.2,  54.8,  68.5
123, "PD Open Square FN",       6,  50.7,  65.6,  53.9,  54.3,  67.2
124, "PD Padwobbler FN",        6,  50.0,  74.4,  59.6,  60.2,  75.5
125, "PD Sun Rise",             6,  50.7,  72.1,  42.3,  57.2,  72.8
126, "PD Sweet Analogue",       4,  50.0,  73.4,  72.8,  72.6,  72.6
127, "PD Twoflower FN",         4,  50.7,  83.7,  82.3,  82.4,  77.6
  0, "! Startup Juno Osc",      6,  60.3,  14.3,  24.5,  34.4,  44.6
  1, "ARP 303 Like FN",         1,  57.8,  23.7,  35.5,  46.5,  57.7
  2, "ARP 303 Like II FN",      1,  57.8,  24.4,  36.7,  48.6,  60.9
  3, "ARP C64 FN",              1,  57.1,  34.2,  54.4,  74.2,  94.4
  4, "ARP C64 II FN",           1,  57.1,  33.3,  53.3,  72.7,  92.5
  5, "ARP C64 III FN",          1,  56.5,  33.3,  53.3,  73.3,  93.9
  6, "ARP C64 IV FN",           1,  55.8,  28.5,  40.5,  52.5,  65.1
  7, "ARP Demotrack ARP FN",    6,  55.8,  16.8,  28.6,  40.1,  51.7
  8, "ARP Rumpelkammer FN",     1,  55.8,  19.4,  32.5,  45.8,  59.0
  9, "BS 007 X",                6,  55.8,  18.4,  31.0,  43.3,  56.0
 10, "BS 7th Gates FN",         1,  55.2,  15.3,  26.3,  36.9,  47.3
 11, "BS Bass Deep Room",       1,  55.2,  23.6,  35.2,  46.0,  56.9
 12, "BS Bassolead FN",         1,  54.5,  28.1,  41.9,  55.9,  70.2
 13, "BS Basspa_ FN",           1,  54.5,  18.5,  31.1,  43.6,  56.1
 14, "BS C64 Octavebass FN",    1,  54.5,  26.9,  45.7,  63.9,  82.4
 15, "BS Clean Flat Bass",      1,  54.5,  15.2,  26.2,  36.7,  47.7
 16, "BS D&B Wubler",           1,  54.5,  16.5,  28.9,  40.3,  52.4
 17, "BS Dark Bass",            1,  54.5,  16.4,  28.7,  40.6,  52.3
 18, "BS Dark Night FN",        3,  53.9,  18.0,  29.1,  39.8,  51.1
 19, "BS Detuned FN",           1,  53.9,  18.7,  31.2,  43.7,  56.4
 20, "BS Easy Listener FN",     6,  53.9,  18.4,  31.1,  43.4,  56.1
 21, "BS Energyator FN",        1,  53.9,  15.6,  26.7,  37.3,  48.4
 22, "BS Fat Side FN",          1,  53.9,  16.4,  28.8,  40.9,  52.9
 23, "BS Flamming Bass FN",     1,  53.9,  18.0,  29.7,  41.8,  53.7
 24, "BS Goodspeed FN",         1,  53.9,  23.8,  34.7,  45.6,  57.0
 25, "BS Hard 80's",            1,  53.9,  16.6,  26.7,  36.7,  46.7
 26, "BS Knarziger FN",         1,  53.3,  17.0,  27.4,  37.7,  48.3
 27, "BS LFO Roller FN",        1,  53.3,  18.0,  30.3,  42.5,  55.0
 28, "BS Madskillz FN",         1,  53.3,  23.0,  33.1,  43.3,  53.9
 29, "BS Mixmiddle FN",         1,  53.3,  21.5,  39.0,  56.5,  74.1
 30, "BS Night And Day FN",     6,  52.6,  18.2,  30.4,  42.5,  54.6
 31, "BS Noizigian FN",         1,  53.3,  18.1,  30.7,  43.3,  56.0
 32, "BS Open Bass FN",         1,  53.3,  16.4,  28.0,  39.4,  51.2
 33, "BS Pluggiator FN",        1,  52.6,  23.8,  35.5,  46.6,  57.7
 34, "BS SAWbreaker FN",        1,  52.6,  17.9,  29.2,  40.2,  51.4
 35, "BS Sawlight FN",          1,  52.6,  19.8,  31.2,  42.4,  53.7
 36, "BS Sci Fi",               1,  52.6,  24.2,  42.1,  60.3,  78.3
 37, "BS Slow Filter FN",       1,  52.6,  26.9,  39.9,  53.1,  66.2
 38, "BS Small Bassist FN",     6,  52.6,  26.1,  38.3,  50.5,  62.7
 39, "BS Syncetel Bass FN",     6,  52.6,  17.0,  27.4,  37.8,  48.3
 40, "BS Tripple Wobbler",      1,  52.6,  15.9,  27.5,  38.9,  50.5
 41, "BS Wobbler FN",           1,  52.0,  27.2,  40.8,  54.5,  68.5
 42, "BS Wobbler II FN",        1,  52.6,  28.0,  42.4,  57.0,  71.6
 43, "CD Universal FN",         1,  52.0,  25.9,  37.9,  49.6,  62.0
 44, "CH Chordionator FN",      6,  52.0,  25.1,  36.8,  48.0,  59.8
 45, "CH Chordionator II FN",   1,  52.0,  25.3,  36.8,  48.4,  60.3
 46, "CH Chordionator III FN",  3,  52.0,  15.7,  27.2,  38.7,  49.8
 47, "CH Chordionator IV FN",   1,  52.6,  23.8,  35.1,  46.5,  58.4
 48, "CH Open Mind FN",         1,  52.0,  26.1,  38.0,  49.7,  62.0
 49, "CH SIDchord FN",          6,  52.0,  27.5,  40.6,  54.0,  67.5
